b1_global_mse,b1_oracle_mse,b2_global_mse,b2_oracle_mse,b3_global_mse,b3_oracle_mse,block1_regret,block2_regret,block3_regret,block_mse,delta_block_vs_global,global10_mse,global30_mse,globalU_mse,overlap_b1_b2,overlap_b1_b3,overlap_b2_b3,overlap_g_b1,overlap_g_b2,overlap_g_b3,query_id,rank_b1_of_b3,rank_b3_of_b1,rank_g_of_b1,rank_g_of_b3,relative_gain_block_vs_global,split,unique_u
0.04252397269010544,0.008768574334681034,0.15165884792804718,0.05310402438044548,0.22389833629131317,0.18737752735614777,0.033755398355424404,0.0985548235476017,0.036520808935165405,0.11880515515804291,0.05683010816574097,0.17563526332378387,0.16484171152114868,0.16488304734230042,0.01428571529686451,0.0,0.0,0.0,0.02380952425301075,0.22380951046943665,20,9856.4609375,8828.748046875,5549.24365234375,1242.1094970703125,0.3235688955069039,train,29.85714340209961
0.04135642945766449,0.00822373852133751,0.15011714398860931,0.0522749125957489,0.2224564254283905,0.19016535580158234,0.03313269093632698,0.09784223139286041,0.032291069626808167,0.11994300782680511,0.054253652691841125,0.17419666051864624,0.1630336046218872,0.16308437287807465,0.01428571529686451,0.0,0.0,0.004761904943734407,0.02380952425301075,0.2190476357936859,21,9788.2236328125,8860.904296875,5615.56201171875,1443.3380126953125,0.31145058998438,train,29.85714340209961
0.0394640751183033,0.008509698323905468,0.15563274919986725,0.05343945696949959,0.2257620096206665,0.19074909389019012,0.03095437679439783,0.10219329223036766,0.03501291573047638,0.12068063020706177,0.056865230202674866,0.17754586040973663,0.16281136870384216,0.16283324360847473,0.01904761977493763,0.0,0.0,0.0,0.02380952425301075,0.19523808360099792,22,9634.12890625,9492.380859375,6302.64306640625,1667.085693359375,0.3202847426092756,train,29.809524536132812
0.03270675987005234,0.008389100432395935,0.15396146476268768,0.052692584693431854,0.2222180813550949,0.1900164783000946,0.024317659437656403,0.10126888006925583,0.032201603055000305,0.12002485990524292,0.0541728138923645,0.17419767379760742,0.16221411526203156,0.16221530735492706,0.004761904943734407,0.0,0.0,0.0,0.01904761977493763,0.14761903882026672,23,10133.3095703125,9501.8095703125,6468.85205078125,1551.7667236328125,0.3109847147287713,train,29.952381134033203
0.03306235373020172,0.008523047901690006,0.14935562014579773,0.055231206119060516,0.2195555418729782,0.19100786745548248,0.024539305828511715,0.09412441402673721,0.028547674417495728,0.12141767144203186,0.049872130155563354,0.17128980159759521,0.16235244274139404,0.16235244274139404,0.0,0.0,0.0,0.0,0.02857143059372902,0.12380953133106232,24,10559.400390625,10843.861328125,7682.943359375,1490.3665771484375,0.2911564476718007,train,30.0
0.03418254107236862,0.008551745675504208,0.14967557787895203,0.0566084086894989,0.21740232408046722,0.18807172775268555,0.025630795396864414,0.09306716918945312,0.029330596327781677,0.12031462043523788,0.05008282512426376,0.17039744555950165,0.1618313491344452,0.16183003783226013,0.004761904943734407,0.0,0.0,0.0,0.03809523954987526,0.09047619253396988,25,10558.419921875,11733.681640625,8494.6240234375,1694.042724609375,0.2939176990583182,train,29.952381134033203
0.03506111353635788,0.008747709915041924,0.1571822166442871,0.059502147138118744,0.21729882061481476,0.1854250580072403,0.026313403621315956,0.09768006950616837,0.03187376260757446,0.11989377439022064,0.05306781828403473,0.17296159267425537,0.16329510509967804,0.16329510509967804,0.0,0.0,0.0,0.0,0.03333333507180214,0.1190476194024086,26,10598.072265625,12022.4580078125,8963.1806640625,1721.895263671875,0.3068185107660243,train,30.0
0.032866913825273514,0.008560599759221077,0.15711094439029694,0.060251474380493164,0.21819616854190826,0.18378859758377075,0.024306314066052437,0.09685947000980377,0.03440757095813751,0.11924582719802856,0.05387803912162781,0.17312386631965637,0.16165001690387726,0.16164571046829224,0.004761904943734407,0.0,0.0,0.0,0.04285714030265808,0.09047619253396988,27,10777.2578125,11635.9345703125,8624.6279296875,1437.4000244140625,0.3112109281463669,train,29.952381134033203
0.03623614087700844,0.00870398711413145,0.15942345559597015,0.06138851121068001,0.22137373685836792,0.18076899647712708,0.027532153762876987,0.09803494438529015,0.040604740381240845,0.1180334985256195,0.05800512433052063,0.17603862285614014,0.16224344074726105,0.1622423380613327,0.004761904943734407,0.0,0.0,0.0,0.04285714030265808,0.10000000894069672,28,10882.5478515625,11202.2763671875,8144.64306640625,1415.738037109375,0.3295022614322698,train,29.952381134033203
0.03165408596396446,0.008637002669274807,0.1712208092212677,0.06299033015966415,0.217140331864357,0.1774187535047531,0.023017083294689655,0.10823047906160355,0.03972157835960388,0.11677171289920807,0.060330599546432495,0.17710231244564056,0.16080209612846375,0.16080209612846375,0.0,0.0,0.0,0.0,0.02380952425301075,0.095238097012043,29,11419.548828125,10987.9482421875,7721.69140625,1790.0191650390625,0.3406539345156786,train,30.0
0.032651498913764954,0.008904905058443546,0.17219986021518707,0.06522589921951294,0.21147562563419342,0.1746550351381302,0.023746593855321407,0.10697396099567413,0.03682059049606323,0.11607863008975983,0.058461859822273254,0.17454048991203308,0.16102223098278046,0.16102223098278046,0.0,0.0,0.0,0.0,0.03809523954987526,0.05238095298409462,30,11592.400390625,11091.013671875,7925.0908203125,1630.2857666015625,0.3349472655412938,train,30.0
