channel,arm,step,a_weighted_mean_this_batch,n_valid
5,b0_first,5,0.545132040977478,32
5,b0_first,6,0.5334070920944214,32
5,b0_first,7,0.5159631371498108,32
5,b0_first,8,0.51212078332901,32
5,b0_first,9,0.5125589966773987,32
5,b0_first,10,0.5118083953857422,32
5,oracle_first,1,0.16842971742153168,32
5,oracle_first,2,0.25228792428970337,32
5,oracle_first,3,0.28021809458732605,32
5,oracle_first,4,0.3044525384902954,32
5,oracle_first,5,0.31615573167800903,32
5,oracle_first,6,0.3167126774787903,32
5,oracle_first,7,0.32521823048591614,32
5,oracle_first,8,0.3229890465736389,32
5,oracle_first,9,0.3377726674079895,32
5,oracle_first,10,0.34143635630607605,32
6,dense_first,1,0.23553332686424255,32
6,dense_first,2,0.1710851788520813,32
6,dense_first,3,0.1386873722076416,32
6,dense_first,4,0.12590351700782776,32
6,dense_first,5,0.11160281300544739,32
6,dense_first,6,0.1073710173368454,32
6,dense_first,7,0.10221903026103973,32
6,dense_first,8,0.09949050843715668,32
6,dense_first,9,0.09307064116001129,32
6,dense_first,10,0.08990910649299622,32
6,b0_first,1,0.25136443972587585,32
6,b0_first,2,0.18412089347839355,32
6,b0_first,3,0.1481899917125702,32
6,b0_first,4,0.1374647468328476,32
6,b0_first,5,0.11823417991399765,32
6,b0_first,6,0.11342933773994446,32
6,b0_first,7,0.10450754314661026,32
6,b0_first,8,0.10310430824756622,32
6,b0_first,9,0.098342165350914,32
6,b0_first,10,0.09782108664512634,32
6,oracle_first,1,0.020057780668139458,32
6,oracle_first,2,0.05789147689938545,32
6,oracle_first,3,0.07089832425117493,32
6,oracle_first,4,0.08883869647979736,32
6,oracle_first,5,0.09607750922441483,32
6,oracle_first,6,0.11317063122987747,32
6,oracle_first,7,0.11687035113573074,32
6,oracle_first,8,0.11697996407747269,32
6,oracle_first,9,0.11938561499118805,32
6,oracle_first,10,0.11785940825939178,32
0,dense_first,1,0.2917899191379547,32
0,dense_first,2,0.23057270050048828,32
0,dense_first,3,0.20979700982570648,32
0,dense_first,4,0.1988254338502884,32
0,dense_first,5,0.19148321449756622,32
0,dense_first,6,0.18703623116016388,32
0,dense_first,7,0.18456217646598816,32
0,dense_first,8,0.18305131793022156,32
0,dense_first,9,0.1787952482700348,32
0,dense_first,10,0.17984852194786072,32
0,b0_first,1,0.2757927179336548,32
0,b0_first,2,0.24116107821464539,32
0,b0_first,3,0.23017652332782745,32
0,b0_first,4,0.2057381570339203,32
0,b0_first,5,0.19297924637794495,32
0,b0_first,6,0.1858423948287964,32
0,b0_first,7,0.18206575512886047,32
0,b0_first,8,0.1780107021331787,32
0,b0_first,9,0.1744202971458435,32
0,b0_first,10,0.17240950465202332,32
0,oracle_first,1,0.07363267242908478,32
0,oracle_first,2,0.15962134301662445,32
0,oracle_first,3,0.1353761851787567,32
0,oracle_first,4,0.12940099835395813,32
0,oracle_first,5,0.126535564661026,32
0,oracle_first,6,0.12842625379562378,32
0,oracle_first,7,0.13411271572113037,32
0,oracle_first,8,0.13363613188266754,32
0,oracle_first,9,0.13648772239685059,32
0,oracle_first,10,0.13573385775089264,32
1,dense_first,1,0.6772487163543701,32
1,dense_first,2,0.5766555666923523,32
1,dense_first,3,0.5611206889152527,32
1,dense_first,4,0.5354987382888794,32
1,dense_first,5,0.5254291892051697,32
1,dense_first,6,0.5244280099868774,32
1,dense_first,7,0.5237807035446167,32
1,dense_first,8,0.5160070657730103,32
1,dense_first,9,0.5167393684387207,32
1,dense_first,10,0.5184024572372437,32
