b1_global_mse,b1_oracle_mse,b2_global_mse,b2_oracle_mse,b3_global_mse,b3_oracle_mse,block_mse,channel,global10_mse,global30_mse,globalU_mse,overlap_b1_b2,overlap_b1_b3,overlap_b2_b3,overlap_g_b1,overlap_g_b2,overlap_g_b3,query_id,rank_b1_of_b3,rank_b3_of_b1,rank_g_of_b1,rank_g_of_b3,split,unique_u
0.81069016456604,0.24698644876480103,0.28122270107269287,0.1520039588212967,0.21514329314231873,0.19940607249736786,0.1899494230747223,1,0.3165760338306427,0.29505655169487,0.2950565814971924,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,4,3651.800048828125,2954.60009765625,3102.5,20.0,train,30.0
0.798827052116394,0.2539932429790497,0.2939050793647766,0.14989344775676727,0.2147921919822693,0.2060161530971527,0.19370554387569427,1,0.31903448700904846,0.29339998960494995,0.29339998960494995,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,5,3849.900146484375,2266.199951171875,2407.10009765625,33.70000076293945,train,30.0
0.7883086204528809,0.2785813808441162,0.27405261993408203,0.16247156262397766,0.21527540683746338,0.19376742839813232,0.1946440041065216,1,0.3112722337245941,0.29063448309898376,0.2906344532966614,0.0,0.0,0.0,0.0,0.0,0.5,6,3587.699951171875,2675.400146484375,2812.10009765625,34.900001525878906,train,30.0
0.6432018876075745,0.2860563397407532,0.24932166934013367,0.1548595130443573,0.2586372494697571,0.20200136303901672,0.1974947452545166,1,0.30680733919143677,0.2885802388191223,0.2885802686214447,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,7,3290.10009765625,2706.800048828125,2766.800048828125,34.5,train,30.0
0.5937716364860535,0.28003618121147156,0.24384938180446625,0.13770809769630432,0.2813150882720947,0.2047882080078125,0.19246123731136322,1,0.31048741936683655,0.30040234327316284,0.30040237307548523,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,8,3676.400146484375,2676.199951171875,2799.699951171875,47.5,train,30.0
0.590653121471405,0.27889591455459595,0.24520903825759888,0.12405525147914886,0.24202105402946472,0.20860843360424042,0.18979571759700775,1,0.2895680069923401,0.29318293929100037,0.29318293929100037,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,9,3637.199951171875,2624.199951171875,2587.60009765625,45.29999923706055,train,30.0
0.6323249936103821,0.2592296004295349,0.2613409757614136,0.12776917219161987,0.2497423142194748,0.21442940831184387,0.19151601195335388,1,0.30461955070495605,0.2911131680011749,0.2911131680011749,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,10,4297.7001953125,2789.60009765625,2693.400146484375,63.10000228881836,train,30.0
0.665429949760437,0.23726531863212585,0.24079670011997223,0.1496770977973938,0.2485198676586151,0.22356216609477997,0.2007608860731125,1,0.30153346061706543,0.28621312975883484,0.28621312975883484,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,11,3919.800048828125,2657.900146484375,2658.5,39.20000076293945,train,30.0
0.7376053333282471,0.23026131093502045,0.22573545575141907,0.1551918387413025,0.2430323362350464,0.21361181139945984,0.19635842740535736,1,0.3032098114490509,0.2974035441875458,0.2974035441875458,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,12,4162.10009765625,2479.10009765625,2742.699951171875,64.0999984741211,train,30.0
0.7895498275756836,0.24595175683498383,0.23087148368358612,0.14615030586719513,0.24720585346221924,0.2137001007795334,0.1954837143421173,1,0.3140735626220703,0.3068540692329407,0.3068540394306183,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,13,3916.900146484375,2489.0,2547.699951171875,24.700000762939453,train,30.0
